4.200000000000000e+01, 0.000000000000000e+00
4.614285714285715e+01, 0.000000000000000e+00
5.028571428571428e+01, 0.000000000000000e+00
5.442857142857143e+01, 0.000000000000000e+00
5.857142857142857e+01, 0.000000000000000e+00
6.271428571428572e+01, 0.000000000000000e+00
6.685714285714286e+01, 0.000000000000000e+00
7.100000000000000e+01, 0.000000000000000e+00
7.514285714285714e+01, 0.000000000000000e+00
7.928571428571428e+01, 0.000000000000000e+00
8.342857142857143e+01, 0.000000000000000e+00
8.757142857142857e+01, 0.000000000000000e+00
9.171428571428572e+01, 0.000000000000000e+00
9.585714285714286e+01, 0.000000000000000e+00
1.000000000000000e+02, 0.000000000000000e+00
1.022640642753581e+02, -1.285628864682522e-01
1.044990210868773e+02, -5.125987042952964e-01
1.066761371846754e+02, -1.147170178156433e+00
1.087674229357816e+02, -2.024119074016660e+00
1.107459921669365e+02, -3.132171083742286e+00
1.125864078209968e+02, -4.457080770860584e+00
1.142650089830836e+02, -5.981814714002983e+00
1.157602150721344e+02, -7.686770493486836e+00
1.170528032870818e+02, -9.550028705681024e+00
1.181261557407330e+02, -1.154763476518601e+01
1.189664731041240e+02, -1.365390687189816e+01
1.195629520146761e+02, -1.584176618364482e+01
1.199079239673436e+02, -1.808308494959552e+01
1.199969539031278e+02, -2.034904812874567e+01
1.196197461880407e+02, -3.335604252018216e+01
1.184982638136972e+02, -3.654193197884474e+01
1.166924126033550e+02, -3.939614216116939e+01
1.142937501312225e+02, -4.177396316022784e+01
1.114238898037839e+02, -4.355483824281355e+01
1.082283349982793e+02, -4.464847613708965e+01
1.048691019675244e+02, -4.499942884596257e+01
1.015165055335464e+02, -4.458990288871680e+01
9.834052403954277e+01, -4.344066143953088e+01
9.550218136148790e+01, -4.160997162399341e+01
9.314538291577873e+01, -3.919065034622083e+01
9.138961958148204e+01, -3.630535842464349e+01
9.032390945203309e+01, -3.310038162616737e+01
9.000228457265413e+01, -2.973821390344074e+01
8.971322857059727e+01, -2.662529715035710e+01
8.886113806766122e+01, -2.334737113671436e+01
8.746816401234260e+01, -2.026022351191266e+01
8.557425292073788e+01, -1.745238484966615e+01
8.323371675193718e+01, -1.500437594064532e+01
8.051367539621009e+01, -1.298639868625321e+01
7.749213186831824e+01, -1.145632290866425e+01
7.425573540391125e+01, -1.045802680966182e+01
7.089729660701029e+01, -1.002013866917370e+01
6.751312590705029e+01, -1.015521586799656e+01
6.420027165092827e+01, -1.085938477799175e+01
6.105373703368735e+01, -1.211245184667326e+01
5.816375567831264e+01, -1.387848269059876e+01
5.561320399322697e+01, -1.610683259082005e+01
5.427142857142857e+01, -1.712857142857143e+01
5.284285714285715e+01, -1.855714285714286e+01
5.141428571428572e+01, -1.998571428571429e+01
4.998571428571429e+01, -2.141428571428571e+01
4.855714285714286e+01, -2.284285714285715e+01
4.712857142857143e+01, -2.427142857142857e+01
4.570000000000000e+01, -2.570000000000000e+01
4.427142857142857e+01, -2.712857142857143e+01
4.284285714285714e+01, -2.855714285714286e+01
4.141428571428571e+01, -2.998571428571429e+01
3.998571428571429e+01, -3.141428571428572e+01
3.855714285714286e+01, -3.284285714285714e+01
3.712857142857143e+01, -3.427142857142857e+01
3.570000000000000e+01, -3.570000000000000e+01
3.231148226762230e+01, -3.866778480432584e+01
2.838217757826528e+01, -4.088764630779183e+01
2.411780188522432e+01, -4.236491418633478e+01
1.965732075612129e+01, -4.305144789511330e+01
1.514609035481017e+01, -4.292487498071349e+01
1.073112063972741e+01, -4.198932014465352e+01
6.556284669124143e+00, -4.027527082945554e+01
2.757630130198823e+00, -3.783858370750589e+01
-5.410541220791316e-01, -3.475866444880010e+01
-3.232272040803892e+00, -3.113588008448745e+01
-5.228323420226662e+00, -2.708828829095420e+01
-6.464161830832204e+00, -2.274779017907287e+01
-6.899514323288454e+00, -1.825583195980084e+01
-6.520193825305199e+00, -1.375879555832675e+01
-5.657077007902181e+00, -1.031531683107106e+01
-4.314921866875519e+00, -7.028808659323712e+00
-2.520791653675996e+00, -3.965540280021797e+00
-3.108632569590455e-01, -1.187279517074867e+00
2.270302269146509e+00, 1.249952706655687e+00
5.170658235302183e+00, 3.297011976713961e+00
8.331721787768156e+00, 4.912621336311005e+00
1.168975315819929e+01, 6.064203595963679e+00
1.517704091400513e+01, 6.728538220797454e+00
1.872326729345182e+01, 6.892229550020403e+00
2.225692609485323e+01, 6.551976907378606e+00
2.570676452949641e+01, 5.714641156078653e+00
2.900321996474124e+01, 4.397106356162077e+00
3.207982258676867e+01, 2.625939313876042e+00
3.221918723558303e+01, 2.623288252641675e+00
3.300373213073738e+01, 2.227231604293152e+00
3.380253742848608e+01, 1.860786987055562e+00
3.461448592738970e+01, 1.524466906861203e+00
3.543844204405357e+01, 1.218741737753362e+00
3.627325340134374e+01, 9.440390640256950e-01
3.711775244009077e+01, 7.007430822068947e-01
3.797075805202661e+01, 4.891940637271439e-01
3.883107723167150e+01, 3.096878790177264e-01
3.969750674485991e+01, 1.624755837094796e-01
4.056883481157227e+01, 4.776306750879655e-02
4.144384280071903e+01, -3.428923375773607e-02
4.232130693450635e+01, -8.356656252736983e-02
4.320000000000000e+01, -1.000000000000014e-01
